User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Age,Location,Theme,Description,Relevance,Type
9faf8447,0553293354,8,First Dusk (Real ISBN),George Anderson,1973.0,Random House,31,"Dupont, None",,,,
30c46078,5178061783,10,Endless Wind,Claire Moore,1951.0,Bloomsbury,40,"Delaunay, None",,,,
c74e411e,6120910131,6,Forgotten Forest,Sophie Johnson,1962.0,Cambridge Press,53,"Lefebvre, None",,,,
2975b59c,2299877547,10,Broken Dream,Charles Brown,1974.0,HarperCollins,23,"Delorme, None",,,,
3517ed84,1360451387,8,Ancient Empire: Star of City,Maria Thompson,1961.0,Scholastic,31,"Barthelemy-sur-Riou, None",,,,
a0eff95a,3441695173,9,Secret Forest,Claire Martin,1956.0,Bloomsbury,37,"HuetBourg, None",,,,
9faf8447,9976008720,6,Secret Kingdom: Song of Journey,Charles Miller,1950.0,Oxford Press,31,"Dupont, None",,,,
7d98ae39,4774604870,7,Secret Tale,David Jackson,1986.0,Penguin Books,61,"Didier-sur-Peltier, None",,,,
9fe0e8eb,4896467394,5,Dark Mountain: Chronicle of Dusk,Claire Lee,1967.0,Simon & Schuster,25,"Didierdan, None",,,,
a3c6139f,7383994645,6,Forgotten Kingdom,Robert Brown,2014.0,Cambridge Press,17,"Dias-la-Forêt, None",,,,
a0eff95a,2274240382,7,Sacred Storm: Storm of Garden,Maria Taylor,1968.0,Crown Publishing,37,"HuetBourg, None",,,,
77817488,3404861505,7,The Great Light,Laura Jackson,,Oxford Press,30,"RenaudVille, None",,,,
45952d4d,8099241630,7,Silent Sun,Daniel Davis,1964.0,Vintage Books,74,"Renaultboeuf, None",,,,
62612d95,1005785260,8,Modern Kingdom: Empire of Horizon,Alice Davis,1990.0,Macmillan,18,"MorelBourg, None",,,,
79dc060b,5044589927,7,Broken Horizon,Daniel Garcia,2010.0,Simon & Schuster,54,"Joubert, None",,,,
2970e305,7314247767,8,Hidden Moon: Horizon of Tower,George Miller,2004.0,Vintage Books,38,"CostaVille, None",,,,
dc62e3d3,9385622442,9,Silent Mountain: Moon of Light,Claire Garcia,1986.0,Cambridge Press,31,"DelmasBourg, None",,,,
51c9111e,1419654711,8,The Great River,John Thomas,1979.0,Penguin Books,20,"Mercierboeuf, None",,,,
0816d85e,4900504509,7,Secret Song,George Garcia,1969.0,Vintage Books,61,"Saint Françoisenec, None",,,,
0615b4e4,4812530493,7,Hidden Storm: Wind of Dawn,Emma Martinez,2011.0,Vintage Books,31,"Saint Christophe-les-Bains, None",,,,
3032bae5,3720772273,10,Silent Sun: Storm of World,Charles Garcia,2005.0,Crown Publishing,41,"TorresVille, None",,,,
dd2097ac,9936687694,10,Secret Shadow: Empire of City,George Jones,2007.0,Simon & Schuster,82,"Fouquet-sur-Rivière, None",,,,
710470dc,7054704639,7,Lost Dawn,James Brown,1963.0,Penguin Books,52,"Sainte Gérard-sur-Mer, None",,,,
2a49548b,1648998735,8,Dark City,Laura Rodriguez,1997.0,Macmillan,31,"Saint Aurélie, None",,,,
d30ea04f,4738387916,6,Dark Ocean: Wind of City,Daniel Williams,2006.0,Hachette,48,"Saint AndréVille, None",,,,
c74e411e,6945759328,9,Secret Star,William Moore,2004.0,Crown Publishing,53,"Lefebvre, None",,,,
6768617e,3052337214,8,Wild Forest,Olivia Rodriguez,1998.0,Scholastic,76,"Jolynec, None",,,,
0efce01a,1360451387,8,Ancient Empire: Star of City,Maria Thompson,1961.0,Scholastic,56,"Breton-sur-Texier, None",,,,
31465cfa,5172266428,6,First Tale: Bridge of World,Daniel Martin,,Random House,40,"Lemaire, None",,,,
6a55a780,6867661946,5,Endless Tale,George Lee,2001.0,Bloomsbury,64,"Gillet, None",,,,
2970e305,6363150700,9,The Great City,Sophie Thomas,1981.0,Hachette,38,"CostaVille, None",,,,
2b7982c5,5093243876,8,Forgotten Dream: Wind of Ocean,Anna Harris,1982.0,Crown Publishing,27,"Sanchez, None",,,,
4b343c2a,5633901562,7,First Moon,Emily Jones,1972.0,Oxford Press,35,"Gautierdan, None",,,,
686af81c,9212484646,7,Brave Wind: Path of Fire,Olivia Miller,2002.0,Oxford Press,36,"Hervé, None",,,,
843a2d88,3326927524,10,Last Dusk: Tower of Mystery,Anna Davis,1961.0,Vintage Books,15,"Garnier, None",,,,
43cf0bf1,1767162302,7,Broken Tower: Dusk of Mountain,Olivia Moore,1964.0,Vintage Books,17,"Arnauddan, None",,,,
1abd4bf7,9179700918,9,Sacred Dawn,George Rodriguez,1976.0,HarperCollins,35,"Marin-sur-Baudry, None",,,,
77817488,7816169341,9,Silent River: Song of Light,Robert Johnson,1962.0,Scholastic,30,"RenaudVille, None",,,,
9f04c2a7,7357863638,9,Silent Shadow,Emily Thomas,1968.0,HarperCollins,24,"Gilles-les-Bains, None",,,,
caef7200,3720772273,7,Silent Sun: Storm of World,Charles Garcia,2005.0,Crown Publishing,21,"Labbé, None",,,,
f66df7ff,1107749869,10,Lost Fire,Emily Lee,1962.0,Vintage Books,62,"Sainte Émilie, None",,,,
a5d61556,6746060008,7,Dark Bridge: Song of Chronicle,Laura Williams,1999.0,HarperCollins,23,"Collet, None",,,,
20bb7000,6855035803,8,Modern Ocean: Garden of Dusk,Thomas Harris,1959.0,Scholastic,43,"Huetdan, None",,,,
4f4bc85b,8314208311,6,Sacred Mystery,Maria Thompson,2004.0,Vintage Books,80,"Millet-sur-Duhamel, None",,,,
cfa5201f,7188803026,8,First Dusk: Tower of Fire,Emily Martinez,1964.0,HarperCollins,20,"Robin, None",,,,
935368b2,9890591807,7,Secret Horizon,Maria Jones,1978.0,Simon & Schuster,51,"Bernier, None",,,,
7aa42fef,4693588680,8,Dark Dusk: Star of Path,Laura Taylor,1963.0,HarperCollins,23,"Breton, None",,,,
f9f3c9c5,7620276445,8,Silver Ocean: City of River,Alice Thomas,1972.0,Random House,63,"Bouvier-sur-Mer, None",,,,
9faf8447,8854034807,10,Golden Tower: Song of Dream,David Williams,1975.0,Random House,31,"Dupont, None",,,,
3ddb1bf3,5085874453,9,Sacred Dawn: Tale of Dusk,Anna Smith,1977.0,Penguin Books,29,"Sainte Christophe-les-Bains, None",,,,
3987cb78,4468199320,5,Silver Tower,James Harris,2012.0,Hachette,28,"Lemonniernec, None",,,,
c30a809c,5925734710,8,Eternal Light: River of Song,Claire Brown,1972.0,HarperCollins,35,"Auger, None",,,,
5e5c13ac,2275757416,8,Silent Sun,Michael Anderson,1964.0,Macmillan,64,"Cohen-les-Bains, None",,,,
4b49dfa1,8314208311,8,Sacred Mystery,Maria Thompson,2004.0,Vintage Books,38,"Sainte Matthieu, None",,,,
96d958c3,1336987885,10,Silver Tale,Charles Moore,2011.0,Simon & Schuster,54,"David, None",,,,
03cf8f1e,8687344247,9,Silver Chronicle,Robert Davis,1967.0,HarperCollins,51,"Da Silva, None",,,,
27e17d0a,6137042055,7,Silent Tale,Thomas Garcia,2012.0,Macmillan,36,"Mailletnec, None",,,,
e29dd049,7146000442,7,Brave Chronicle,James Jackson,2013.0,Penguin Books,37,"Camus, None",,,,
9909e0e4,8174053366,9,Secret Ocean,Olivia White,2023.0,Scholastic,71,"Bonnetboeuf, None",,,,
43cf0bf1,1168165693,9,Broken Path: Mountain of Moon,David Lee,2005.0,Penguin Books,17,"Arnauddan, None",,,,
6768617e,5172266428,9,First Tale: Bridge of World,Daniel Martin,,Random House,76,"Jolynec, None",,,,
ddf1eed4,4870112380,8,Wild Journey,Alice Thomas,2022.0,Crown Publishing,44,"Delmas-sur-Mer, None",,,,
21f9a4c4,4693588680,7,Dark Dusk: Star of Path,Laura Taylor,1963.0,HarperCollins,36,"Aubry, None",,,,
b3ea66d6,8698868603,9,Endless Star,Charles Davis,2015.0,Hachette,62,"Faure-sur-Bernard, None",,,,
b715c859,8736607385,7,Broken Song,Anna Johnson,1993.0,HarperCollins,16,"Chauveau, None",,,,
dc62e3d3,2437142916,9,Silent Song,James Jones,1976.0,Oxford Press,31,"DelmasBourg, None",,,,
0efce01a,8984828305,7,Endless Fire: Dream of Legacy,Emma Jones,2010.0,Bloomsbury,56,"Breton-sur-Texier, None",,,,
a6bfdd6c,7537982291,8,Lost Chronicle: Garden of Journey,Anna Garcia,1974.0,HarperCollins,73,"Techer, None",,,,
34ed34a6,4533569440,4,Forgotten Dawn: Tower of Horizon,Sarah Rodriguez,1971.0,Vintage Books,26,"Moreno, None",,,,
4b49dfa1,4629732332,10,Golden Shadow,Thomas Garcia,2000.0,Hachette,38,"Sainte Matthieu, None",,,,
7aa42fef,2568624489,6,Modern Dream: Wind of Bridge,George Williams,2017.0,Hachette,23,"Breton, None",,,,
d2a9d100,1026403287,7,Dark Moon: Ocean of Sun,Charles Miller,1973.0,Oxford Press,50,"Sainte Guy, None",,,,
a2f09487,7991929608,9,Sacred Journey,Robert Williams,1952.0,HarperCollins,49,"Sainte Auguste, None",,,,
a6bfdd6c,7338239942,8,Secret Song,William Smith,1955.0,Random House,73,"Techer, None",,,,
eb7e1fae,0451524934,10,Lost Horizon (Real ISBN),Sophie Garcia,1951.0,Crown Publishing,22,"Barondan, None",,,,
1378f132,7667518063,8,The Great Journey: Dream of Mountain,Laura Martinez,1983.0,Crown Publishing,26,"Michaud-sur-Jacques, None",,,,
3032bae5,8733830437,8,Silent Horizon,Michael Thompson,2010.0,Bloomsbury,41,"TorresVille, None",,,,
29219ced,1198943889,6,Wild Mountain,William Garcia,1951.0,Oxford Press,45,"Boulanger, None",,,,
3032bae5,7269002350,6,Ancient Mystery: World of Fire,William Johnson,1999.0,Oxford Press,41,"TorresVille, None",,,,
2e73f027,8001112203,7,Golden Dream: World of Legacy,William Davis,2021.0,Macmillan,33,"Lebrun, None",,,,
72ee60e7,1821029911,8,Sacred Mountain: Mystery of Path,Emma Taylor,2015.0,Vintage Books,26,"Sainte Michelle, None",,,,
3ddb1bf3,3074177037,10,Forgotten Dream,Emily Thomas,1985.0,Hachette,29,"Sainte Christophe-les-Bains, None",,,,
ced92ffa,1463214084,7,Silver Dream,Daniel Jackson,1991.0,Crown Publishing,65,"Rocher-sur-Godard, None",,,,
cd65ea43,7906653431,8,Lost Kingdom,John Brown,1982.0,Simon & Schuster,20,"Bonneau, None",,,,
26ca538b,2368152086,9,Silent Dusk: Storm of Shadow,Emily Brown,1959.0,Hachette,83,"Rossi, None",,,,
75832de7,1419654711,6,The Great River,John Thomas,1979.0,Penguin Books,23,"Carpentier-sur-Chauvet, None",,,,
764b34b4,1617301437,10,Forgotten City,Emma Lee,1957.0,Cambridge Press,46,"Chrétien-sur-Mer, None",,,,
5b899d59,7889131998,7,Golden Shadow,Laura Brown,2012.0,Scholastic,46,"Delannoy, None",,,,
72ee60e7,8118898855,7,Brave Light: Light of Garden,Charles Martin,1999.0,Scholastic,26,"Sainte Michelle, None",,,,
e0fc229a,8918670722,7,Silent World,William Davis,1960.0,Simon & Schuster,58,"Da Silva-sur-Mer, None",,,,
96d958c3,4528049783,6,Lost Legacy,William Moore,1988.0,Oxford Press,54,"David, None",,,,
50655f8b,4334645812,6,Golden Mountain,John Jones,1991.0,Oxford Press,63,"Raynaud-sur-Jean, None",,,,
50655f8b,5237671876,8,Secret Legacy: Dream of Sun,Maria Smith,1960.0,Crown Publishing,63,"Raynaud-sur-Jean, None",,,,
9fe0e8eb,2103384891,8,Hidden Shadow: Tower of Mystery,Emily Rodriguez,1987.0,HarperCollins,25,"Didierdan, None",,,,
95aa29da,4115345794,6,Endless Kingdom,Emily Thomas,2008.0,Oxford Press,76,"Sainte Gilbert, None",,,,
d30ea04f,4410487014,7,Dark Song,John Harris,1999.0,Macmillan,48,"Saint AndréVille, None",,,,
ea322fd0,9033270132,9,First Dawn: Sun of Star,Robert Brown,2008.0,Vintage Books,52,"Pascal-sur-Morin, None",,,,
87986496,1846291686,5,Dark Mystery,Michael Martin,1951.0,Crown Publishing,45,"Bernier, None",,,,
4017a3e2,9119940344,9,Silent River,Thomas Smith,1994.0,Simon & Schuster,79,"Thomas, None",,,,
f9f3c9c5,7033400084,8,Golden Tower,George Lee,2004.0,Oxford Press,63,"Bouvier-sur-Mer, None",,,,
5b3e7c5a,8854034807,9,Golden Tower: Song of Dream,David Williams,1975.0,Random House,52,"Lambert-sur-Lucas, None",,,,
5076a5b6,9071118860,8,Lost Sun,Alice Lee,2011.0,Macmillan,65,"Salmon-sur-Mer, None",,,,
d2a9d100,6089208072,7,Digital Light,William Martinez,1969.0,Simon & Schuster,50,"Sainte Guy, None",,,,
bf768b2d,8196213218,8,Modern World: Garden of Empire,Alice Jones,1996.0,Penguin Books,67,"Buisson, None",,,,
885d6510,8581192000,7,Digital Star: Star of Forest,John Johnson,2013.0,Macmillan,40,"Rocher, None",,,,
64042d23,7314247767,9,Hidden Moon: Horizon of Tower,George Miller,2004.0,Vintage Books,26,"Peron, None",,,,
34ed34a6,7843343369,7,Last Wind: Mountain of Moon,Sophie Thompson,1964.0,Crown Publishing,26,"Moreno, None",,,,
4f56339d,3981731230,8,Lost Tale: Chronicle of Tower,Maria Garcia,2021.0,HarperCollins,60,"Gautier, None",,,,
26ca538b,4533569440,7,Forgotten Dawn: Tower of Horizon,Sarah Rodriguez,1971.0,Vintage Books,83,"Rossi, None",,,,
9909e0e4,4755812845,5,Secret Dusk: Chronicle of Horizon,Auteur Inconnu,1982.0,Hachette,71,"Bonnetboeuf, None",,,,
3f25f890,1658252720,7,Silent Star,David Garcia,2014.0,Vintage Books,25,"Martin-sur-Leblanc, None",,,,
4a0d8916,8854034807,6,Golden Tower: Song of Dream,David Williams,1975.0,Random House,58,"Sanchez, None",,,,
d1a8c1c2,5633901562,7,First Moon,Emily Jones,1972.0,Oxford Press,29,"Lefort-sur-Mer, None",,,,
77b97e62,1899482137,9,Brave Chronicle,Thomas Johnson,1959.0,Crown Publishing,49,"GoncalvesBourg, None",,,,
03cf8f1e,2130396979,9,Wild Dawn,Laura Lee,2015.0,Macmillan,51,"Da Silva, None",,,,
d1a8c1c2,9703054362,7,Silent Empire,Emily Taylor,1994.0,Random House,29,"Lefort-sur-Mer, None",,,,
9f04c2a7,5850873877,10,The Great Tower,Sarah Rodriguez,2000.0,HarperCollins,24,"Gilles-les-Bains, None",,,,
f9f3c9c5,7054704639,7,Lost Dawn,James Brown,1963.0,Penguin Books,63,"Bouvier-sur-Mer, None",,,,
43cf0bf1,2368152086,8,Silent Dusk: Storm of Shadow,Emily Brown,1959.0,Hachette,17,"Arnauddan, None",,,,
2b7982c5,7501854438,8,Lost World,Robert Lee,2016.0,Simon & Schuster,27,"Sanchez, None",,,,
ced92ffa,2807888880,7,Silver Wind,Charles Brown,1961.0,Scholastic,65,"Rocher-sur-Godard, None",,,,
26ca538b,7350349453,9,Sacred Ocean,Charles Garcia,2000.0,Vintage Books,83,"Rossi, None",,,,
4a0d8916,8532138949,6,Golden Moon,Claire Johnson,2003.0,Scholastic,58,"Sanchez, None",,,,
b715c859,2515708632,10,Sacred Fire: Tower of Forest,Emma Harris,2016.0,Crown Publishing,16,"Chauveau, None",,,,
41c1fdca,5633901562,6,First Moon,Emily Jones,1972.0,Oxford Press,49,"Barthelemy, None",,,,
b3930f6a,3508443416,7,Forgotten Dusk,Michael Thomas,1962.0,HarperCollins,44,"Marty, None",,,,
a2f09487,9212484646,6,Brave Wind: Path of Fire,Olivia Miller,2002.0,Oxford Press,49,"Sainte Auguste, None",,,,
9bc03366,4440793987,9,Endless Shadow,Sophie Garcia,1972.0,Simon & Schuster,46,"Guérin-sur-Hamon, None",,,,
1de642f6,1617301437,4,Forgotten City,Emma Lee,1957.0,Cambridge Press,17,"Hubert, None",,,,
860e5c19,7455086198,10,Golden World,Claire Brown,1994.0,Cambridge Press,55,"Meuniernec, None",,,,
a9459d6c,0451524934,5,Lost Horizon (Real ISBN),Sophie Garcia,1951.0,Crown Publishing,68,"Dufour, None",,,,
c7da3077,5936334404,8,Wild Song,Michael Lee,2014.0,Cambridge Press,65,"Sauvagenec, None",,,,
75832de7,2188737964,7,Digital Tower: Ocean of Kingdom,Charles Martinez,1987.0,Vintage Books,23,"Carpentier-sur-Chauvet, None",,,,
29219ced,7127829847,9,Modern Mystery,Anna Taylor,1951.0,Oxford Press,45,"Boulanger, None",,,,
a64fe6b7,2515708632,5,Sacred Fire: Tower of Forest,Emma Harris,2016.0,Crown Publishing,21,"Sainte Jérôme, None",,,,
4b343c2a,5399804278,9,Secret Chronicle,Emma Miller,2002.0,Bloomsbury,35,"Gautierdan, None",,,,
c74e411e,2080759166,8,Ancient Mystery,Emily Harris,2017.0,Macmillan,53,"Lefebvre, None",,,,
77b97e62,3508443416,9,Forgotten Dusk,Michael Thomas,1962.0,HarperCollins,49,"GoncalvesBourg, None",,,,
bda5a4d1,8658548468,6,Broken Tower,James Jackson,1983.0,Macmillan,66,"Lefebvre, None",,,,
db4bf5e5,9208485795,8,Digital Ocean: Forest of Storm,Alice Jones,1974.0,Scholastic,55,"Leblanc, None",,,,
77817488,8566768791,8,Lost Mountain: Tale of Wind,Robert Garcia,2022.0,Simon & Schuster,30,"RenaudVille, None",,,,
f41736a3,5168133184,9,Modern Mountain,Auteur Inconnu,1973.0,Crown Publishing,21,"Pichon-sur-Mer, None",,,,
686af81c,3967842739,8,First Moon: Horizon of Mountain,Sophie Thomas,1952.0,Hachette,36,"Hervé, None",,,,
1de642f6,2235227112,9,Endless Mountain: Journey of Dusk,Charles Davis,2020.0,Oxford Press,17,"Hubert, None",,,,
6f8910a8,9858460864,8,Ancient Mountain,Charles Miller,2002.0,Penguin Books,80,"Dijoux, None",,,,
b3930f6a,6867791946,6,Wild Tale,Charles Martin,1952.0,Hachette,44,"Marty, None",,,,
c30a809c,8530377649,8,Eternal Tower,James Jones,1972.0,Bloomsbury,35,"Auger, None",,,,
45952d4d,9401354347,7,Broken Mystery,John Brown,2021.0,Oxford Press,74,"Renaultboeuf, None",,,,
a91408a7,5506479755,8,Secret Journey,Charles Harris,2004.0,Scholastic,48,"Delaunay, None",,,,
ed78b016,8053904914,8,Broken Forest,David Jackson,1993.0,Simon & Schuster,20,"Barbe, None",,,,
2b7982c5,1501110365,8,Sacred World (Real ISBN),Charles Davis,1984.0,Random House,27,"Sanchez, None",,,,
3987cb78,7990537143,5,Ancient Dawn,Claire Garcia,,Vintage Books,28,"Lemonniernec, None",,,,
20be29f7,9472914647,8,The Great Song: Star of Legacy,George Taylor,2000.0,Macmillan,48,"Sainte Nathnec, None",,,,
17a289ad,4111570091,7,Silver Wind: Shadow of Storm,James Garcia,1990.0,Cambridge Press,61,"Fernandes, None",,,,
a618ca68,7216293207,9,Brave Dream,Michael Garcia,1993.0,Hachette,19,"Rousset, None",,,,
17a289ad,5506717038,9,Ancient Light: Wind of Star,Olivia Smith,2023.0,Cambridge Press,61,"Fernandes, None",,,,
4b49dfa1,1501110365,5,Sacred World (Real ISBN),Charles Davis,1984.0,Random House,38,"Sainte Matthieu, None",,,,
41c1fdca,0141439513,9,Lost Bridge (Real ISBN),Daniel Miller,1993.0,Cambridge Press,49,"Barthelemy, None",,,,
2975b59c,3769878983,7,Brave River: Fire of Kingdom,John Martin,2011.0,Penguin Books,23,"Delorme, None",,,,
3987cb78,1919525936,6,Silver River,Sarah Anderson,1998.0,Vintage Books,28,"Lemonniernec, None",,,,
20be29f7,8306401535,7,Silent Sun,Sarah Anderson,1995.0,Hachette,48,"Sainte Nathnec, None",,,,
63cb4066,5094905725,10,Last Bridge: Mountain of Moon,Charles Taylor,1996.0,Oxford Press,47,"Riou, None",,,,
3d7d40fb,9478061263,5,Last Horizon: Dawn of Wind,John Moore,1975.0,Penguin Books,83,"Sainte Augustindan, None",,,,
50655f8b,0345339711,6,Silent Kingdom (Real ISBN),Alice Taylor,1983.0,Bloomsbury,63,"Raynaud-sur-Jean, None",,,,
4f56339d,0743273565,7,Endless Mountain (Real ISBN),Claire Lee,1985.0,HarperCollins,60,"Gautier, None",,,,
44646281,9401354347,7,Broken Mystery,John Brown,2021.0,Oxford Press,36,"Saint Alain, None",,,,
bfe6220b,9941558494,8,Silent City: Path of Dream,Robert Thompson,1984.0,Penguin Books,43,"Pages, None",,,,
caef7200,5473065332,7,Digital Wind,David Martinez,1988.0,Vintage Books,21,"Labbé, None",,,,
9909e0e4,8566768791,6,Lost Mountain: Tale of Wind,Robert Garcia,2022.0,Simon & Schuster,71,"Bonnetboeuf, None",,,,
ddf1eed4,8053904914,6,Broken Forest,David Jackson,1993.0,Simon & Schuster,44,"Delmas-sur-Mer, None",,,,
710470dc,2428136882,10,Last Mountain: Garden of Path,Thomas Moore,1962.0,Scholastic,52,"Sainte Gérard-sur-Mer, None",,,,
16d7bb65,9212484646,7,Brave Wind: Path of Fire,Olivia Miller,2002.0,Oxford Press,66,"Hoareau-sur-Gilles, None",,,,
ca514c7c,7383994645,6,Forgotten Kingdom,Robert Brown,2014.0,Cambridge Press,39,"Jacquesboeuf, None",,,,
edfffdfa,4081466261,6,Eternal Empire: Sun of Bridge,Emma Davis,1961.0,Hachette,34,"Saint Thérèse-les-Bains, None",,,,
df2bec4c,1067675677,7,Eternal Chronicle: Horizon of Legacy,Michael White,1986.0,Bloomsbury,52,"Saint Victoire, None",,,,
74e82020,4900504509,9,Secret Song,George Garcia,1969.0,Vintage Books,38,"Rolland, None",,,,
650f766b,2235227112,6,Endless Mountain: Journey of Dusk,Charles Davis,2020.0,Oxford Press,15,"Macenec, None",,,,
bc39588e,8672123614,7,Hidden River: Dawn of River,Laura Johnson,1965.0,Random House,60,"Sainte Laurence, None",,,,
16d7bb65,1700094679,8,Digital Moon,George Jones,2011.0,Oxford Press,66,"Hoareau-sur-Gilles, None",,,,
a0eff95a,4755812845,10,Secret Dusk: Chronicle of Horizon,Auteur Inconnu,1982.0,Hachette,37,"HuetBourg, None",,,,
7d98ae39,6074170925,9,Endless River: Empire of Dusk,William Martinez,1979.0,HarperCollins,61,"Didier-sur-Peltier, None",,,,
db4b3227,7092767665,7,Wild Star: Tale of Star,Sophie Anderson,1967.0,Random House,16,"Thibaultdan, None",,,,
bf8253b1,5850919410,7,Dark River,Olivia Davis,1971.0,Crown Publishing,42,"Foucher, None",,,,
2f21a249,2275757416,5,Silent Sun,Michael Anderson,1964.0,Macmillan,57,"Duhamelnec, None",,,,
6c5ca55b,2980992080,7,Secret Dawn: Tower of Mountain,John Moore,1990.0,Simon & Schuster,47,"Saint Alain-sur-Mer, None",,,,
41c1fdca,1594130019,7,First Legacy (Real ISBN),Maria Taylor,1983.0,Penguin Books,49,"Barthelemy, None",,,,
80bf7c67,3326927524,5,Last Dusk: Tower of Mystery,Anna Davis,1961.0,Vintage Books,84,"Fernandez-sur-Besnard, None",,,,
2e73f027,7314247767,5,Hidden Moon: Horizon of Tower,George Miller,2004.0,Vintage Books,33,"Lebrun, None",,,,
f739e4e4,3215682504,7,The Great Kingdom: Wind of Moon,William Lee,1982.0,HarperCollins,19,"Saint Arnaudeboeuf, None",,,,
32488c3c,5178061783,4,Endless Wind,Claire Moore,1951.0,Bloomsbury,51,"Saint Josettedan, None",,,,
4666818e,3179686086,9,Modern Dream: Garden of Dawn,Michael Davis,2003.0,Vintage Books,82,"Saint Marcelle, None",,,,
f01cc4eb,1963184514,10,Digital Kingdom,Emma Williams,1987.0,Cambridge Press,85,"Lévêque-les-Bains, None",,,,
a5d61556,8306401535,7,Silent Sun,Sarah Anderson,1995.0,Hachette,23,"Collet, None",,,,
92609be1,9419021410,7,Dark Mountain,Daniel Rodriguez,2017.0,Hachette,57,"Bertinnec, None",,,,
ea322fd0,7547819535,8,Dark Star: River of Moon,John Taylor,1984.0,Scholastic,52,"Pascal-sur-Morin, None",,,,
6a55a780,2058860942,9,First World,William Jones,1954.0,Macmillan,64,"Gillet, None",,,,
5e5c13ac,5873634072,10,Golden Mountain: Shadow of Journey,Anna Smith,1950.0,Oxford Press,64,"Cohen-les-Bains, None",,,,
80bf7c67,4410487014,7,Dark Song,John Harris,1999.0,Macmillan,84,"Fernandez-sur-Besnard, None",,,,
a5d61556,2864049435,6,Sacred Tale,Michael White,1969.0,Vintage Books,23,"Collet, None",,,,
df2bec4c,4735070010,9,Last Dream,Maria Martinez,1958.0,HarperCollins,52,"Saint Victoire, None",,,,
3987cb78,4533569440,8,Forgotten Dawn: Tower of Horizon,Sarah Rodriguez,1971.0,Vintage Books,28,"Lemonniernec, None",,,,
f9f3c9c5,0743273565,8,Endless Mountain (Real ISBN),Claire Lee,1985.0,HarperCollins,63,"Bouvier-sur-Mer, None",,,,
259b69ff,8912396797,5,Hidden Tale: Forest of Ocean,Anna Moore,1968.0,Vintage Books,82,"Duhamel-sur-Leclerc, None",,,,
def827cc,2535808611,5,Eternal Legacy: Forest of Chronicle,Sarah Jackson,1988.0,Simon & Schuster,29,"Sainte ValentineBourg, None",,,,
